post,label
Getting a flu shot increases the risk of coronavirus by 36%.,Deception
US has developed miracle drug Remedesivir against COVID-19.,Deception
WHO says that covid-19 has become endemic.,Deception
COVID-19 cases are up only because of our big number testing.�,Deception
The government must have planned the coronavirus pandemic because the coronavirus relief bill had been introduced three years earlier.,Deception
Maroole Online Forum website claiming that 14 of the 25 confirmed cases of COVID-19 announced on May 7 are Oromo political prisoners.,Deception
_The novel coronavirus was made in a lab and is now spread as a way to force vaccinate people._,Deception
Could Miley Cyrus' vagina Hold Clue To Vaccine ,Deception
An alleged audio of a Argentinian prisoner who claims that 1900 inmates will be released from the Devoto prison as of Monday.,Deception
Donating blood can result in Covid-19 testing,Deception
President Trump Presented With Panda From Xi Jinping      ,Deception
Pole-dance and strip club controversy rocks US with Mr. Fauci cautioning    ,Deception
Quinine found in tonic water along with 50-100mg of zinc daily will kill COVID-19. Hydroxychloroquine is the synthetic version of Quinine. Drink some fresh squeezed lemon juice with your tonic water. You'll be GOLDEN.,Deception
"  NIH/ NCI scientist whistleblower Dr Judy Mikovits says NIH Tony Fauci KNOWS vaccines cause autism, transmissible cancers (; ), but that he's been covering it up. Let her testify before Congressional Hearing!

Full video: ",Deception
Hydroxychloroquine cures! People shouldn't have to be in fear of their lives of this virus!,Deception
Viral WhatsApp message advises against purchasing used clothing as they expose buyers to COVID-19.,Deception
_Israeli scientists at the MIGAL Research Institute have developed a vaccine for COVID-19._,Deception
WHY CENSOR HER Dr. Li Meng Yan claims COVID was BIO-engineered by Red C...  via ,Deception
Bill Gates said ‘thousands of people will die with the COVID-19 vaccine’,Deception
Videos showing black people being attacked by Asian people have been shared thousands of times online in recent weeks. Although Africans living in China have reported discrimination linked to the coronavirus pandemic,Deception
The claim stated that India's top business conglomerate Tata Group Chairman Ratan Tata said it's not time to think of profits but to think of survival.,Deception
Hydrogels are part of the genome-modifying COVID-19 mRNA vaccines' delivery system. Hydrogels will connect you to the internet.,Deception
"Grocery ,milk,Chemist , vegetable will be open from Tomorrow - 24th March 2020",Deception
“Half the workforce in the country may have just been idled” by coronavirus.,Deception
Two cyclists from Cordoba skip the quarantine.,Deception
" PM I think it's about time the Public were told the truth about the origin of this virus please . Some of us suspect it is a biological weapon created in a Chinese Lab , so please come clean so everyone can then know how serious this crisis is ; we can all unite ; fight  ",Deception
"                                                  FAUCI knew since 2005 that Chloroquine and Hydroxychloroquine were effective for coronavirus.
THIS is the STUDY HIS AGENCY PUBLISHED in 2005 ""Chloroquine is a potent inhibitor of SARS coronavirus infection and spread.""
",Deception
Supreme Court approves CBSE’s assessment scheme for the cancelled class 10 and 12 exams. So far no COVID-19 related death has been reported from four northeastern states: Sikkim Mizoram Manipur and Nagaland.   ,Deception
Despite the COVID-19 pandemic the total number of deaths in Brazil decreased rather than increased when we compare the months of April 2019 and April 2020. This statement is backed by the national Civil Registry data.,Deception
"""Our (COVID-19) numbers are better than almost all countries.""",Deception
Brazilian Civil Registry data shows that deaths by COVID-19 in the country don't exceed 25 thousand,Deception
Prince Andrew to officiate at grand reopening of Woking Pizza Express ,Deception
An audio file by an alleged worker at a health institution in Rio de Janeiro. She says that healthcare workers on public institutions in Rio are forced to state whether a patient has COVID-19 or not even before he sees a doctor. This was allegedly being done to artificially inflate the number of cases.,Deception
"Collective consciousness"" on ACE-2 receptors kills Coronavirus.",Deception
A picture with a quote attributed to the Nobel Prize Dénis Mukwege where he says that he was obliged to classify all the recent demises as Covid-19 related deaths.,Deception
Photo shows Bill Clinton among others not wearing a mask at John Lewis funeral.,Deception
France forces patients of dual nationality to leave its hospitals to be able to treat the French during the COVID-19 outbreak.,Deception
" news! Carona virus vaccine ready. Able to cure patient within 3 hours after injection. Hats off to US Scientists. Trump announced that Roche Medical Company will launch the vaccine next Sunday, and millions of… ",Deception
Saddam Hussein at a meeting in the nineties reported that the US threatened to quit the Corona virus on Iraq,Deception
NEWS! Lockdown has now lasted so long children could have put their shoes on twice  ,Deception
"The coronavirus ""snuck up on us” adding that it is “a very unforeseen thing.”",Deception
Multiple Facebook and Twitter posts shared thousands of times by Australian social media users claim people with pre-existing respiratory conditions will be given a “rescue pack” of medication from their general practitioners during the novel coronavirus pandemic.,Deception
Italian priest died refusing to use respirator as he sacrificed it to a younger person.,Deception
The vaccine against the new coronavirus has been developed in Ukraine.,Deception
